27/09/03  2:45:00,   -0.754       0.0       0.0
27/09/03  3:00:00,   -0.744       0.0       0.0
27/09/03  3:15:00,   -0.744       0.0       0.0
27/09/03  3:30:00,   -0.704       0.0       0.0
27/09/03  3:45:00,   -0.694       0.0       0.0
27/09/03  4:00:00,   -0.614       0.0       0.0
27/09/03  4:15:00,   -0.524       0.0       0.0
27/09/03  4:30:00,   -0.464       0.0       0.0
27/09/03  4:45:00,   -0.404       0.0       0.0
27/09/03  5:00:00,   -0.304       0.0       0.0
27/09/03  5:15:00,   -0.224       0.0       0.0
27/09/03  5:30:00,   -0.144       0.0       0.0
27/09/03  5:45:00,   -0.034       0.0       0.0
27/09/03  6:00:00,    0.036       0.0       0.0
27/09/03  6:15:00,    0.086       0.0       0.0
27/09/03  6:30:00,    0.206       0.0       0.0
27/09/03  6:45:00,    0.316       0.0       0.0
27/09/03  7:00:00,    0.326       0.0       0.0
27/09/03  7:15:00,    0.416       0.0       0.0
27/09/03  7:30:00,    0.446       0.0       0.0
27/09/03  7:45:00,    0.556       0.0       0.0
27/09/03  8:00:00,    0.576       0.0       0.0
27/09/03  8:15:00,    0.606       0.0       0.0
27/09/03  8:30:00,    0.596       0.0       0.0
27/09/03  8:45:00,    0.636       0.0       0.0
27/09/03  9:00:00,    0.656       0.0       0.0
27/09/03  9:15:00,    0.626       0.0       0.0
27/09/03  9:30:00,    0.616       0.0       0.0
27/09/03  9:45:00,    0.536       0.0       0.0
27/09/03 10:00:00,    0.546       0.0       0.0
27/09/03 10:15:00,    0.496       0.0       0.0
27/09/03 10:30:00,    0.386       0.0       0.0
27/09/03 10:45:00,    0.356       0.0       0.0
27/09/03 11:00:00,    0.266       0.0       0.0
27/09/03 11:15:00,    0.176       0.0       0.0
27/09/03 11:30:00,    0.106       0.0       0.0
27/09/03 11:45:00,   -0.024       0.0       0.0
27/09/03 12:00:00,   -0.054       0.0       0.0
27/09/03 12:15:00,   -0.154       0.0       0.0
27/09/03 12:30:00,   -0.244       0.0       0.0
27/09/03 12:45:00,   -0.314       0.0       0.0
27/09/03 13:00:00,   -0.394       0.0       0.0
