Stage,Xmom,Ymom,timestamp,DateTimeTZ
0.366,0,0,1064563200,2003-09-26 18:00:00+10:00
0.456,0,0,1064564100,2003-09-26 18:15:00+10:00
0.546,0,0,1064565000,2003-09-26 18:30:00+10:00
0.586,0,0,1064565900,2003-09-26 18:45:00+10:00
0.626,0,0,1064566800,2003-09-26 19:00:00+10:00
0.736,0,0,1064567700,2003-09-26 19:15:00+10:00
0.726,0,0,1064568600,2003-09-26 19:30:00+10:00
0.786,0,0,1064569500,2003-09-26 19:45:00+10:00
0.826,0,0,1064570400,2003-09-26 20:00:00+10:00
0.796,0,0,1064571300,2003-09-26 20:15:00+10:00
0.806,0,0,1064572200,2003-09-26 20:30:00+10:00
0.796,0,0,1064573100,2003-09-26 20:45:00+10:00
0.776,0,0,1064574000,2003-09-26 21:00:00+10:00
0.726,0,0,1064574900,2003-09-26 21:15:00+10:00
0.696,0,0,1064575800,2003-09-26 21:30:00+10:00
0.616,0,0,1064576700,2003-09-26 21:45:00+10:00
0.546,0,0,1064577600,2003-09-26 22:00:00+10:00
0.496,0,0,1064578500,2003-09-26 22:15:00+10:00
0.366,0,0,1064579400,2003-09-26 22:30:00+10:00
0.316,0,0,1064580300,2003-09-26 22:45:00+10:00
0.206,0,0,1064581200,2003-09-26 23:00:00+10:00
0.106,0,0,1064582100,2003-09-26 23:15:00+10:00
0.026,0,0,1064583000,2003-09-26 23:30:00+10:00
-0.094,0,0,1064583900,2003-09-26 23:45:00+10:00
-0.154,0,0,1064584800,2003-09-27 00:00:00+10:00
-0.284,0,0,1064585700,2003-09-27 00:15:00+10:00
-0.324,0,0,1064586600,2003-09-27 00:30:00+10:00
-0.404,0,0,1064587500,2003-09-27 00:45:00+10:00
-0.524,0,0,1064588400,2003-09-27 01:00:00+10:00
-0.554,0,0,1064589300,2003-09-27 01:15:00+10:00
-0.624,0,0,1064590200,2003-09-27 01:30:00+10:00
-0.664,0,0,1064591100,2003-09-27 01:45:00+10:00
-0.704,0,0,1064592000,2003-09-27 02:00:00+10:00
-0.734,0,0,1064592900,2003-09-27 02:15:00+10:00
-0.734,0,0,1064593800,2003-09-27 02:30:00+10:00
-0.754,0,0,1064594700,2003-09-27 02:45:00+10:00
-0.744,0,0,1064595600,2003-09-27 03:00:00+10:00
-0.744,0,0,1064596500,2003-09-27 03:15:00+10:00
-0.704,0,0,1064597400,2003-09-27 03:30:00+10:00
-0.694,0,0,1064598300,2003-09-27 03:45:00+10:00
-0.614,0,0,1064599200,2003-09-27 04:00:00+10:00
-0.524,0,0,1064600100,2003-09-27 04:15:00+10:00
-0.464,0,0,1064601000,2003-09-27 04:30:00+10:00
-0.404,0,0,1064601900,2003-09-27 04:45:00+10:00
-0.304,0,0,1064602800,2003-09-27 05:00:00+10:00
-0.224,0,0,1064603700,2003-09-27 05:15:00+10:00
-0.144,0,0,1064604600,2003-09-27 05:30:00+10:00
-0.034,0,0,1064605500,2003-09-27 05:45:00+10:00
0.036,0,0,1064606400,2003-09-27 06:00:00+10:00
0.086,0,0,1064607300,2003-09-27 06:15:00+10:00
0.206,0,0,1064608200,2003-09-27 06:30:00+10:00
0.316,0,0,1064609100,2003-09-27 06:45:00+10:00
0.326,0,0,1064610000,2003-09-27 07:00:00+10:00
0.416,0,0,1064610900,2003-09-27 07:15:00+10:00
0.446,0,0,1064611800,2003-09-27 07:30:00+10:00
0.556,0,0,1064612700,2003-09-27 07:45:00+10:00
0.576,0,0,1064613600,2003-09-27 08:00:00+10:00
0.606,0,0,1064614500,2003-09-27 08:15:00+10:00
0.596,0,0,1064615400,2003-09-27 08:30:00+10:00
0.636,0,0,1064616300,2003-09-27 08:45:00+10:00
0.656,0,0,1064617200,2003-09-27 09:00:00+10:00
0.626,0,0,1064618100,2003-09-27 09:15:00+10:00
0.616,0,0,1064619000,2003-09-27 09:30:00+10:00
0.536,0,0,1064619900,2003-09-27 09:45:00+10:00
0.546,0,0,1064620800,2003-09-27 10:00:00+10:00
0.496,0,0,1064621700,2003-09-27 10:15:00+10:00
0.386,0,0,1064622600,2003-09-27 10:30:00+10:00
0.356,0,0,1064623500,2003-09-27 10:45:00+10:00
0.266,0,0,1064624400,2003-09-27 11:00:00+10:00
0.176,0,0,1064625300,2003-09-27 11:15:00+10:00
0.106,0,0,1064626200,2003-09-27 11:30:00+10:00
-0.024,0,0,1064627100,2003-09-27 11:45:00+10:00
-0.054,0,0,1064628000,2003-09-27 12:00:00+10:00
-0.154,0,0,1064628900,2003-09-27 12:15:00+10:00
-0.244,0,0,1064629800,2003-09-27 12:30:00+10:00
-0.314,0,0,1064630700,2003-09-27 12:45:00+10:00
-0.394,0,0,1064631600,2003-09-27 13:00:00+10:00
-0.474,0,0,1064632500,2003-09-27 13:15:00+10:00
-0.524,0,0,1064633400,2003-09-27 13:30:00+10:00
-0.584,0,0,1064634300,2003-09-27 13:45:00+10:00
-0.624,0,0,1064635200,2003-09-27 14:00:00+10:00
-0.644,0,0,1064636100,2003-09-27 14:15:00+10:00
-0.684,0,0,1064637000,2003-09-27 14:30:00+10:00
-0.714,0,0,1064637900,2003-09-27 14:45:00+10:00
-0.704,0,0,1064638800,2003-09-27 15:00:00+10:00
-0.724,0,0,1064639700,2003-09-27 15:15:00+10:00
-0.684,0,0,1064640600,2003-09-27 15:30:00+10:00
-0.614,0,0,1064641500,2003-09-27 15:45:00+10:00
-0.664,0,0,1064642400,2003-09-27 16:00:00+10:00
-0.564,0,0,1064643300,2003-09-27 16:15:00+10:00
-0.494,0,0,1064644200,2003-09-27 16:30:00+10:00
-0.474,0,0,1064645100,2003-09-27 16:45:00+10:00
-0.374,0,0,1064646000,2003-09-27 17:00:00+10:00
-0.314,0,0,1064646900,2003-09-27 17:15:00+10:00
-0.224,0,0,1064647800,2003-09-27 17:30:00+10:00
-0.104,0,0,1064648700,2003-09-27 17:45:00+10:00
-0.054,0,0,1064649600,2003-09-27 18:00:00+10:00
0.026,0,0,1064650500,2003-09-27 18:15:00+10:00
0.126,0,0,1064651400,2003-09-27 18:30:00+10:00
0.186,0,0,1064652300,2003-09-27 18:45:00+10:00
0.276,0,0,1064653200,2003-09-27 19:00:00+10:00
0.376,0,0,1064654100,2003-09-27 19:15:00+10:00
0.376,0,0,1064655000,2003-09-27 19:30:00+10:00
0.496,0,0,1064655900,2003-09-27 19:45:00+10:00
0.546,0,0,1064656800,2003-09-27 20:00:00+10:00
0.556,0,0,1064657700,2003-09-27 20:15:00+10:00
0.586,0,0,1064658600,2003-09-27 20:30:00+10:00
0.636,0,0,1064659500,2003-09-27 20:45:00+10:00
0.626,0,0,1064660400,2003-09-27 21:00:00+10:00
0.646,0,0,1064661300,2003-09-27 21:15:00+10:00
0.616,0,0,1064662200,2003-09-27 21:30:00+10:00
0.576,0,0,1064663100,2003-09-27 21:45:00+10:00
0.576,0,0,1064664000,2003-09-27 22:00:00+10:00
0.536,0,0,1064664900,2003-09-27 22:15:00+10:00
0.446,0,0,1064665800,2003-09-27 22:30:00+10:00
0.376,0,0,1064666700,2003-09-27 22:45:00+10:00
0.306,0,0,1064667600,2003-09-27 23:00:00+10:00
0.226,0,0,1064668500,2003-09-27 23:15:00+10:00
0.166,0,0,1064669400,2003-09-27 23:30:00+10:00
0.046,0,0,1064670300,2003-09-27 23:45:00+10:00
-0.064,0,0,1064671200,2003-09-28 00:00:00+10:00
-0.114,0,0,1064672100,2003-09-28 00:15:00+10:00
-0.204,0,0,1064673000,2003-09-28 00:30:00+10:00
-0.304,0,0,1064673900,2003-09-28 00:45:00+10:00
-0.414,0,0,1064674800,2003-09-28 01:00:00+10:00
-0.484,0,0,1064675700,2003-09-28 01:15:00+10:00
-0.534,0,0,1064676600,2003-09-28 01:30:00+10:00
-0.614,0,0,1064677500,2003-09-28 01:45:00+10:00
-0.684,0,0,1064678400,2003-09-28 02:00:00+10:00
-0.754,0,0,1064679300,2003-09-28 02:15:00+10:00
-0.794,0,0,1064680200,2003-09-28 02:30:00+10:00
-0.774,0,0,1064681100,2003-09-28 02:45:00+10:00
-0.844,0,0,1064682000,2003-09-28 03:00:00+10:00
-0.864,0,0,1064682900,2003-09-28 03:15:00+10:00
-0.834,0,0,1064683800,2003-09-28 03:30:00+10:00
-0.824,0,0,1064684700,2003-09-28 03:45:00+10:00
-0.784,0,0,1064685600,2003-09-28 04:00:00+10:00
-0.784,0,0,1064686500,2003-09-28 04:15:00+10:00
-0.734,0,0,1064687400,2003-09-28 04:30:00+10:00
-0.674,0,0,1064688300,2003-09-28 04:45:00+10:00
-0.594,0,0,1064689200,2003-09-28 05:00:00+10:00
-0.514,0,0,1064690100,2003-09-28 05:15:00+10:00
-0.494,0,0,1064691000,2003-09-28 05:30:00+10:00
-0.384,0,0,1064691900,2003-09-28 05:45:00+10:00
-0.294,0,0,1064692800,2003-09-28 06:00:00+10:00
-0.194,0,0,1064693700,2003-09-28 06:15:00+10:00
-0.114,0,0,1064694600,2003-09-28 06:30:00+10:00
-0.054,0,0,1064695500,2003-09-28 06:45:00+10:00
0.046,0,0,1064696400,2003-09-28 07:00:00+10:00
0.136,0,0,1064697300,2003-09-28 07:15:00+10:00
0.216,0,0,1064698200,2003-09-28 07:30:00+10:00
0.256,0,0,1064699100,2003-09-28 07:45:00+10:00
0.346,0,0,1064700000,2003-09-28 08:00:00+10:00
0.406,0,0,1064700900,2003-09-28 08:15:00+10:00
0.456,0,0,1064701800,2003-09-28 08:30:00+10:00
0.506,0,0,1064702700,2003-09-28 08:45:00+10:00
0.516,0,0,1064703600,2003-09-28 09:00:00+10:00
0.556,0,0,1064704500,2003-09-28 09:15:00+10:00
0.596,0,0,1064705400,2003-09-28 09:30:00+10:00
0.566,0,0,1064706300,2003-09-28 09:45:00+10:00
0.556,0,0,1064707200,2003-09-28 10:00:00+10:00
0.546,0,0,1064708100,2003-09-28 10:15:00+10:00
0.506,0,0,1064709000,2003-09-28 10:30:00+10:00
0.456,0,0,1064709900,2003-09-28 10:45:00+10:00
0.406,0,0,1064710800,2003-09-28 11:00:00+10:00
0.346,0,0,1064711700,2003-09-28 11:15:00+10:00
0.266,0,0,1064712600,2003-09-28 11:30:00+10:00
0.186,0,0,1064713500,2003-09-28 11:45:00+10:00
0.096,0,0,1064714400,2003-09-28 12:00:00+10:00
0.006,0,0,1064715300,2003-09-28 12:15:00+10:00
-0.064,0,0,1064716200,2003-09-28 12:30:00+10:00
-0.114,0,0,1064717100,2003-09-28 12:45:00+10:00
-0.244,0,0,1064718000,2003-09-28 13:00:00+10:00
-0.364,0,0,1064718900,2003-09-28 13:15:00+10:00
-0.364,0,0,1064719800,2003-09-28 13:30:00+10:00
-0.474,0,0,1064720700,2003-09-28 13:45:00+10:00
-0.534,0,0,1064721600,2003-09-28 14:00:00+10:00
-0.604,0,0,1064722500,2003-09-28 14:15:00+10:00
-0.684,0,0,1064723400,2003-09-28 14:30:00+10:00
-0.664,0,0,1064724300,2003-09-28 14:45:00+10:00
-0.744,0,0,1064725200,2003-09-28 15:00:00+10:00
-0.764,0,0,1064726100,2003-09-28 15:15:00+10:00
-0.774,0,0,1064727000,2003-09-28 15:30:00+10:00
-0.784,0,0,1064727900,2003-09-28 15:45:00+10:00
-0.754,0,0,1064728800,2003-09-28 16:00:00+10:00
-0.764,0,0,1064729700,2003-09-28 16:15:00+10:00
-0.774,0,0,1064730600,2003-09-28 16:30:00+10:00
-0.704,0,0,1064731500,2003-09-28 16:45:00+10:00
-0.634,0,0,1064732400,2003-09-28 17:00:00+10:00
-0.604,0,0,1064733300,2003-09-28 17:15:00+10:00
-0.574,0,0,1064734200,2003-09-28 17:30:00+10:00
-0.484,0,0,1064735100,2003-09-28 17:45:00+10:00
-0.394,0,0,1064736000,2003-09-28 18:00:00+10:00
-0.314,0,0,1064736900,2003-09-28 18:15:00+10:00
-0.254,0,0,1064737800,2003-09-28 18:30:00+10:00
-0.174,0,0,1064738700,2003-09-28 18:45:00+10:00
-0.064,0,0,1064739600,2003-09-28 19:00:00+10:00
-0.004,0,0,1064740500,2003-09-28 19:15:00+10:00
0.076,0,0,1064741400,2003-09-28 19:30:00+10:00
0.126,0,0,1064742300,2003-09-28 19:45:00+10:00
0.206,0,0,1064743200,2003-09-28 20:00:00+10:00
0.306,0,0,1064744100,2003-09-28 20:15:00+10:00
0.356,0,0,1064745000,2003-09-28 20:30:00+10:00
0.376,0,0,1064745900,2003-09-28 20:45:00+10:00
0.426,0,0,1064746800,2003-09-28 21:00:00+10:00
0.486,0,0,1064747700,2003-09-28 21:15:00+10:00
0.506,0,0,1064748600,2003-09-28 21:30:00+10:00
0.536,0,0,1064749500,2003-09-28 21:45:00+10:00
0.506,0,0,1064750400,2003-09-28 22:00:00+10:00
0.506,0,0,1064751300,2003-09-28 22:15:00+10:00
0.526,0,0,1064752200,2003-09-28 22:30:00+10:00
0.466,0,0,1064753100,2003-09-28 22:45:00+10:00
0.446,0,0,1064754000,2003-09-28 23:00:00+10:00
0.356,0,0,1064754900,2003-09-28 23:15:00+10:00
0.316,0,0,1064755800,2003-09-28 23:30:00+10:00
0.306,0,0,1064756700,2003-09-28 23:45:00+10:00
0.166,0,0,1064757600,2003-09-29 00:00:00+10:00
0.106,0,0,1064758500,2003-09-29 00:15:00+10:00
0.056,0,0,1064759400,2003-09-29 00:30:00+10:00
-0.044,0,0,1064760300,2003-09-29 00:45:00+10:00
-0.104,0,0,1064761200,2003-09-29 01:00:00+10:00
-0.204,0,0,1064762100,2003-09-29 01:15:00+10:00
-0.304,0,0,1064763000,2003-09-29 01:30:00+10:00
-0.344,0,0,1064763900,2003-09-29 01:45:00+10:00
-0.384,0,0,1064764800,2003-09-29 02:00:00+10:00
-0.504,0,0,1064765700,2003-09-29 02:15:00+10:00
-0.564,0,0,1064766600,2003-09-29 02:30:00+10:00
-0.574,0,0,1064767500,2003-09-29 02:45:00+10:00
-0.654,0,0,1064768400,2003-09-29 03:00:00+10:00
-0.644,0,0,1064769300,2003-09-29 03:15:00+10:00
-0.744,0,0,1064770200,2003-09-29 03:30:00+10:00
-0.724,0,0,1064771100,2003-09-29 03:45:00+10:00
-0.674,0,0,1064772000,2003-09-29 04:00:00+10:00
-0.764,0,0,1064772900,2003-09-29 04:15:00+10:00
-0.724,0,0,1064773800,2003-09-29 04:30:00+10:00
-0.694,0,0,1064774700,2003-09-29 04:45:00+10:00
-0.664,0,0,1064775600,2003-09-29 05:00:00+10:00
-0.614,0,0,1064776500,2003-09-29 05:15:00+10:00
-0.594,0,0,1064777400,2003-09-29 05:30:00+10:00
-0.564,0,0,1064778300,2003-09-29 05:45:00+10:00
-0.424,0,0,1064779200,2003-09-29 06:00:00+10:00
-0.374,0,0,1064780100,2003-09-29 06:15:00+10:00
-0.324,0,0,1064781000,2003-09-29 06:30:00+10:00
-0.214,0,0,1064781900,2003-09-29 06:45:00+10:00
-0.164,0,0,1064782800,2003-09-29 07:00:00+10:00
-0.074,0,0,1064783700,2003-09-29 07:15:00+10:00
0.056,0,0,1064784600,2003-09-29 07:30:00+10:00
0.076,0,0,1064785500,2003-09-29 07:45:00+10:00
0.186,0,0,1064786400,2003-09-29 08:00:00+10:00
0.286,0,0,1064787300,2003-09-29 08:15:00+10:00
0.316,0,0,1064788200,2003-09-29 08:30:00+10:00
0.396,0,0,1064789100,2003-09-29 08:45:00+10:00
0.456,0,0,1064790000,2003-09-29 09:00:00+10:00
0.506,0,0,1064790900,2003-09-29 09:15:00+10:00
0.576,0,0,1064791800,2003-09-29 09:30:00+10:00
0.586,0,0,1064792700,2003-09-29 09:45:00+10:00
0.576,0,0,1064793600,2003-09-29 10:00:00+10:00
0.646,0,0,1064794500,2003-09-29 10:15:00+10:00
0.616,0,0,1064795400,2003-09-29 10:30:00+10:00
0.606,0,0,1064796300,2003-09-29 10:45:00+10:00
0.586,0,0,1064797200,2003-09-29 11:00:00+10:00
0.536,0,0,1064798100,2003-09-29 11:15:00+10:00
0.566,0,0,1064799000,2003-09-29 11:30:00+10:00
0.436,0,0,1064799900,2003-09-29 11:45:00+10:00
0.386,0,0,1064800800,2003-09-29 12:00:00+10:00
0.336,0,0,1064801700,2003-09-29 12:15:00+10:00
0.266,0,0,1064802600,2003-09-29 12:30:00+10:00
0.176,0,0,1064803500,2003-09-29 12:45:00+10:00
0.096,0,0,1064804400,2003-09-29 13:00:00+10:00
0.016,0,0,1064805300,2003-09-29 13:15:00+10:00
-0.094,0,0,1064806200,2003-09-29 13:30:00+10:00
-0.134,0,0,1064807100,2003-09-29 13:45:00+10:00
-0.234,0,0,1064808000,2003-09-29 14:00:00+10:00
-0.334,0,0,1064808900,2003-09-29 14:15:00+10:00
-0.424,0,0,1064809800,2003-09-29 14:30:00+10:00
-0.444,0,0,1064810700,2003-09-29 14:45:00+10:00
-0.464,0,0,1064811600,2003-09-29 15:00:00+10:00
-0.634,0,0,1064812500,2003-09-29 15:15:00+10:00
-0.614,0,0,1064813400,2003-09-29 15:30:00+10:00
-0.644,0,0,1064814300,2003-09-29 15:45:00+10:00
-0.744,0,0,1064815200,2003-09-29 16:00:00+10:00
-0.724,0,0,1064816100,2003-09-29 16:15:00+10:00
-0.734,0,0,1064817000,2003-09-29 16:30:00+10:00
-0.784,0,0,1064817900,2003-09-29 16:45:00+10:00
-0.724,0,0,1064818800,2003-09-29 17:00:00+10:00
-0.684,0,0,1064819700,2003-09-29 17:15:00+10:00
-0.774,0,0,1064820600,2003-09-29 17:30:00+10:00
-0.704,0,0,1064821500,2003-09-29 17:45:00+10:00
-0.564,0,0,1064822400,2003-09-29 18:00:00+10:00
-0.584,0,0,1064823300,2003-09-29 18:15:00+10:00
-0.524,0,0,1064824200,2003-09-29 18:30:00+10:00
-0.444,0,0,1064825100,2003-09-29 18:45:00+10:00
-0.384,0,0,1064826000,2003-09-29 19:00:00+10:00
-0.324,0,0,1064826900,2003-09-29 19:15:00+10:00
-0.214,0,0,1064827800,2003-09-29 19:30:00+10:00
-0.184,0,0,1064828700,2003-09-29 19:45:00+10:00
-0.104,0,0,1064829600,2003-09-29 20:00:00+10:00
-0.044,0,0,1064830500,2003-09-29 20:15:00+10:00
0.056,0,0,1064831400,2003-09-29 20:30:00+10:00
0.106,0,0,1064832300,2003-09-29 20:45:00+10:00
0.146,0,0,1064833200,2003-09-29 21:00:00+10:00
0.236,0,0,1064834100,2003-09-29 21:15:00+10:00
0.266,0,0,1064835000,2003-09-29 21:30:00+10:00
0.336,0,0,1064835900,2003-09-29 21:45:00+10:00
0.366,0,0,1064836800,2003-09-29 22:00:00+10:00
0.366,0,0,1064837700,2003-09-29 22:15:00+10:00
0.416,0,0,1064838600,2003-09-29 22:30:00+10:00
0.436,0,0,1064839500,2003-09-29 22:45:00+10:00
0.416,0,0,1064840400,2003-09-29 23:00:00+10:00
0.396,0,0,1064841300,2003-09-29 23:15:00+10:00
0.396,0,0,1064842200,2003-09-29 23:30:00+10:00
0.346,0,0,1064843100,2003-09-29 23:45:00+10:00
0.326,0,0,1064844000,2003-09-30 00:00:00+10:00
0.266,0,0,1064844900,2003-09-30 00:15:00+10:00
0.196,0,0,1064845800,2003-09-30 00:30:00+10:00
0.156,0,0,1064846700,2003-09-30 00:45:00+10:00
0.096,0,0,1064847600,2003-09-30 01:00:00+10:00
0.016,0,0,1064848500,2003-09-30 01:15:00+10:00
-0.064,0,0,1064849400,2003-09-30 01:30:00+10:00
-0.104,0,0,1064850300,2003-09-30 01:45:00+10:00
-0.184,0,0,1064851200,2003-09-30 02:00:00+10:00
-0.254,0,0,1064852100,2003-09-30 02:15:00+10:00
-0.314,0,0,1064853000,2003-09-30 02:30:00+10:00
-0.384,0,0,1064853900,2003-09-30 02:45:00+10:00
-0.424,0,0,1064854800,2003-09-30 03:00:00+10:00
-0.504,0,0,1064855700,2003-09-30 03:15:00+10:00
-0.524,0,0,1064856600,2003-09-30 03:30:00+10:00
-0.584,0,0,1064857500,2003-09-30 03:45:00+10:00
-0.614,0,0,1064858400,2003-09-30 04:00:00+10:00
-0.624,0,0,1064859300,2003-09-30 04:15:00+10:00
-0.674,0,0,1064860200,2003-09-30 04:30:00+10:00
-0.674,0,0,1064861100,2003-09-30 04:45:00+10:00
-0.654,0,0,1064862000,2003-09-30 05:00:00+10:00
-0.634,0,0,1064862900,2003-09-30 05:15:00+10:00
-0.644,0,0,1064863800,2003-09-30 05:30:00+10:00
-0.604,0,0,1064864700,2003-09-30 05:45:00+10:00
-0.574,0,0,1064865600,2003-09-30 06:00:00+10:00
-0.534,0,0,1064866500,2003-09-30 06:15:00+10:00
-0.454,0,0,1064867400,2003-09-30 06:30:00+10:00
-0.424,0,0,1064868300,2003-09-30 06:45:00+10:00
-0.374,0,0,1064869200,2003-09-30 07:00:00+10:00
-0.264,0,0,1064870100,2003-09-30 07:15:00+10:00
-0.194,0,0,1064871000,2003-09-30 07:30:00+10:00
-0.164,0,0,1064871900,2003-09-30 07:45:00+10:00
-0.074,0,0,1064872800,2003-09-30 08:00:00+10:00
0.016,0,0,1064873700,2003-09-30 08:15:00+10:00
0.096,0,0,1064874600,2003-09-30 08:30:00+10:00
0.176,0,0,1064875500,2003-09-30 08:45:00+10:00
0.196,0,0,1064876400,2003-09-30 09:00:00+10:00
0.306,0,0,1064877300,2003-09-30 09:15:00+10:00
0.346,0,0,1064878200,2003-09-30 09:30:00+10:00
0.416,0,0,1064879100,2003-09-30 09:45:00+10:00
0.456,0,0,1064880000,2003-09-30 10:00:00+10:00
0.486,0,0,1064880900,2003-09-30 10:15:00+10:00
0.526,0,0,1064881800,2003-09-30 10:30:00+10:00
0.576,0,0,1064882700,2003-09-30 10:45:00+10:00
0.566,0,0,1064883600,2003-09-30 11:00:00+10:00
0.546,0,0,1064884500,2003-09-30 11:15:00+10:00
0.566,0,0,1064885400,2003-09-30 11:30:00+10:00
0.546,0,0,1064886300,2003-09-30 11:45:00+10:00
0.516,0,0,1064887200,2003-09-30 12:00:00+10:00
0.466,0,0,1064888100,2003-09-30 12:15:00+10:00
0.396,0,0,1064889000,2003-09-30 12:30:00+10:00
0.346,0,0,1064889900,2003-09-30 12:45:00+10:00
0.316,0,0,1064890800,2003-09-30 13:00:00+10:00
0.206,0,0,1064891700,2003-09-30 13:15:00+10:00
0.116,0,0,1064892600,2003-09-30 13:30:00+10:00
0.056,0,0,1064893500,2003-09-30 13:45:00+10:00
0.006,0,0,1064894400,2003-09-30 14:00:00+10:00
-0.074,0,0,1064895300,2003-09-30 14:15:00+10:00
-0.164,0,0,1064896200,2003-09-30 14:30:00+10:00
-0.264,0,0,1064897100,2003-09-30 14:45:00+10:00
-0.324,0,0,1064898000,2003-09-30 15:00:00+10:00
-0.364,0,0,1064898900,2003-09-30 15:15:00+10:00
-0.464,0,0,1064899800,2003-09-30 15:30:00+10:00
-0.514,0,0,1064900700,2003-09-30 15:45:00+10:00
-0.594,0,0,1064901600,2003-09-30 16:00:00+10:00
-0.664,0,0,1064902500,2003-09-30 16:15:00+10:00
-0.684,0,0,1064903400,2003-09-30 16:30:00+10:00
-0.744,0,0,1064904300,2003-09-30 16:45:00+10:00
-0.774,0,0,1064905200,2003-09-30 17:00:00+10:00
-0.814,0,0,1064906100,2003-09-30 17:15:00+10:00
-0.814,0,0,1064907000,2003-09-30 17:30:00+10:00
-0.824,0,0,1064907900,2003-09-30 17:45:00+10:00
-0.844,0,0,1064908800,2003-09-30 18:00:00+10:00
-0.834,0,0,1064909700,2003-09-30 18:15:00+10:00
-0.784,0,0,1064910600,2003-09-30 18:30:00+10:00
-0.764,0,0,1064911500,2003-09-30 18:45:00+10:00
-0.754,0,0,1064912400,2003-09-30 19:00:00+10:00
-0.674,0,0,1064913300,2003-09-30 19:15:00+10:00
-0.634,0,0,1064914200,2003-09-30 19:30:00+10:00
-0.584,0,0,1064915100,2003-09-30 19:45:00+10:00
-0.544,0,0,1064916000,2003-09-30 20:00:00+10:00
-0.484,0,0,1064916900,2003-09-30 20:15:00+10:00
-0.384,0,0,1064917800,2003-09-30 20:30:00+10:00
-0.364,0,0,1064918700,2003-09-30 20:45:00+10:00
-0.314,0,0,1064919600,2003-09-30 21:00:00+10:00
-0.204,0,0,1064920500,2003-09-30 21:15:00+10:00
-0.164,0,0,1064921400,2003-09-30 21:30:00+10:00
-0.104,0,0,1064922300,2003-09-30 21:45:00+10:00
-0.044,0,0,1064923200,2003-09-30 22:00:00+10:00
-0.024,0,0,1064924100,2003-09-30 22:15:00+10:00
0.046,0,0,1064925000,2003-09-30 22:30:00+10:00
0.106,0,0,1064925900,2003-09-30 22:45:00+10:00
0.126,0,0,1064926800,2003-09-30 23:00:00+10:00
0.146,0,0,1064927700,2003-09-30 23:15:00+10:00
0.156,0,0,1064928600,2003-09-30 23:30:00+10:00
0.166,0,0,1064929500,2003-09-30 23:45:00+10:00
0.206,0,0,1064930400,2003-10-01 00:00:00+10:00
0.176,0,0,1064931300,2003-10-01 00:15:00+10:00
0.126,0,0,1064932200,2003-10-01 00:30:00+10:00
0.136,0,0,1064933100,2003-10-01 00:45:00+10:00
0.096,0,0,1064934000,2003-10-01 01:00:00+10:00
0.076,0,0,1064934900,2003-10-01 01:15:00+10:00
0.036,0,0,1064935800,2003-10-01 01:30:00+10:00
-0.054,0,0,1064936700,2003-10-01 01:45:00+10:00
-0.074,0,0,1064937600,2003-10-01 02:00:00+10:00
-0.074,0,0,1064938500,2003-10-01 02:15:00+10:00
-0.174,0,0,1064939400,2003-10-01 02:30:00+10:00
-0.244,0,0,1064940300,2003-10-01 02:45:00+10:00
-0.264,0,0,1064941200,2003-10-01 03:00:00+10:00
-0.294,0,0,1064942100,2003-10-01 03:15:00+10:00
-0.364,0,0,1064943000,2003-10-01 03:30:00+10:00
-0.414,0,0,1064943900,2003-10-01 03:45:00+10:00
-0.484,0,0,1064944800,2003-10-01 04:00:00+10:00
-0.454,0,0,1064945700,2003-10-01 04:15:00+10:00
-0.494,0,0,1064946600,2003-10-01 04:30:00+10:00
-0.584,0,0,1064947500,2003-10-01 04:45:00+10:00
-0.544,0,0,1064948400,2003-10-01 05:00:00+10:00
-0.574,0,0,1064949300,2003-10-01 05:15:00+10:00
-0.564,0,0,1064950200,2003-10-01 05:30:00+10:00
-0.554,0,0,1064951100,2003-10-01 05:45:00+10:00
-0.584,0,0,1064952000,2003-10-01 06:00:00+10:00
-0.534,0,0,1064952900,2003-10-01 06:15:00+10:00
-0.494,0,0,1064953800,2003-10-01 06:30:00+10:00
-0.494,0,0,1064954700,2003-10-01 06:45:00+10:00
-0.454,0,0,1064955600,2003-10-01 07:00:00+10:00
-0.384,0,0,1064956500,2003-10-01 07:15:00+10:00
-0.324,0,0,1064957400,2003-10-01 07:30:00+10:00
-0.254,0,0,1064958300,2003-10-01 07:45:00+10:00
-0.224,0,0,1064959200,2003-10-01 08:00:00+10:00
-0.174,0,0,1064960100,2003-10-01 08:15:00+10:00
-0.074,0,0,1064961000,2003-10-01 08:30:00+10:00
-0.024,0,0,1064961900,2003-10-01 08:45:00+10:00
0.056,0,0,1064962800,2003-10-01 09:00:00+10:00
0.156,0,0,1064963700,2003-10-01 09:15:00+10:00
0.146,0,0,1064964600,2003-10-01 09:30:00+10:00
0.266,0,0,1064965500,2003-10-01 09:45:00+10:00
0.326,0,0,1064966400,2003-10-01 10:00:00+10:00
0.356,0,0,1064967300,2003-10-01 10:15:00+10:00
0.436,0,0,1064968200,2003-10-01 10:30:00+10:00
0.456,0,0,1064969100,2003-10-01 10:45:00+10:00
0.486,0,0,1064970000,2003-10-01 11:00:00+10:00
0.516,0,0,1064970900,2003-10-01 11:15:00+10:00
0.606,0,0,1064971800,2003-10-01 11:30:00+10:00
0.576,0,0,1064972700,2003-10-01 11:45:00+10:00
0.586,0,0,1064973600,2003-10-01 12:00:00+10:00
